"","contrast","estimate","SE","df","lower.CL","upper.CL","t.ratio","p.value"
"17","201025 - control_W",-0.566666666666677,1.59170302459929,81,-5.75100849803517,4.61767516470182,-0.356012810121621,0.999998248797157
"18","201045 - control_W",1.13333333333333,1.59170302459929,81,-4.05100849803516,6.31767516470182,0.712025620243228,0.999380058915148
"19","201084 - control_W",-2.93333333333332,1.59170302459929,81,-8.11767516470181,2.25100849803516,-1.84288984062953,0.711849188505886
"20","201085 - control_W",0.100000000000017,2.43136653137212,81,-7.81921295692398,8.01921295692401,0.0411291340526857,1
"21","201153 - control_W",-0.599999999999997,1.59170302459929,81,-5.78434183136849,4.5843418313685,-0.376954740128767,0.999997114858366
"22","201162 - control_W",-1.23333333333333,1.59170302459929,81,-6.41767516470182,3.95100849803516,-0.77485141026469,0.998785622222749
"23","201173 - control_W",-2.86666666666667,1.59170302459929,81,-8.05100849803516,2.31767516470182,-1.80100598061523,0.73789594032168
"24","201236 - control_W",-2.33333333333335,1.59170302459929,81,-7.51767516470185,2.85100849803515,-1.46593510050078,0.90355815507893
"25","201245 - control_W",-1.43333333333333,1.59170302459929,81,-6.61767516470182,3.75100849803516,-0.900502990307612,0.996143348406039
"26","201823 - control_W",-2.16666666666667,1.59170302459929,81,-7.35100849803516,3.01767516470182,-1.361225450465,0.936701349753597
"27","201835 - control_W",0.43333333333334,1.59170302459929,81,-4.75100849803516,5.61767516470184,0.272245090093003,0.99999983502251
"28","201836 - control_W",-1.23333333333334,1.59170302459929,81,-6.41767516470183,3.95100849803516,-0.774851410264694,0.998785622222749
"29","201851 - control_W",1.8,1.59170302459929,81,-3.38434183136849,6.98434183136849,1.13086422038631,0.980400191367035
"30","201858 - control_W",4.9,1.59170302459929,81,-0.284341831368491,10.0843418313685,3.07846371105161,0.0801453786269581
"31","201859 - control_W",-0.900000000000018,1.59170302459929,81,-6.08434183136853,4.28434183136849,-0.565432110193163,0.999906777157593
"32","201870 - control_W",1.4,1.83794033944468,81,-4.58636230382327,7.38636230382327,0.761722222399776,0.998938685525659
"33","201875 - control_W",-0.966666666666672,1.59170302459929,81,-6.15100849803516,4.21767516470182,-0.607315970207464,0.999830884536477
"34","201876 - control_W",-1.53333333333333,1.59170302459929,81,-6.71767516470182,3.65100849803516,-0.963328780329076,0.99364741724756
"35","201879 - control_W",-0.433333333333323,1.59170302459929,81,-5.61767516470182,4.75100849803517,-0.272245090092993,0.99999983502251
"36","201885 - control_W",1.4,1.59170302459929,81,-3.7843418313685,6.58434183136849,0.87956106030046,0.996769539245767
"37","201887 - control_W",-0.0999999999999879,2.43136653137212,81,-8.01921295692398,7.81921295692401,-0.0411291340526736,1
"38","201888 - control_W",1,1.59170302459929,81,-4.18434183136849,6.18434183136849,0.628257900214616,0.999776202941873
"39","201889 - control_W",-2.13333333333334,1.59170302459929,81,-7.31767516470183,3.05100849803516,-1.34028352045785,0.942252232441303
"40","201895 - control_W",-1.8,2.43136653137213,81,-9.71921295692404,6.11921295692403,-0.740324412948212,0.999153343585388
"41","201910 - control_W",-2.53333333333333,1.59170302459929,81,-7.71767516470183,2.65100849803516,-1.59158668054369,0.851613774689178
"42","201917 - control_W",1.36666666666667,1.59170302459929,81,-3.81767516470182,6.55100849803516,0.858619130293309,0.997309711369526
"43","201933 - control_W",-3.20000000000001,2.43136653137213,81,-11.1192129569241,4.71921295692404,-1.31613228968571,0.948225988639235
"44","201936 - control_W",1.6,1.59170302459929,81,-3.58434183136849,6.78434183136849,1.00521264034338,0.991358160247006
"45","control-WO - control_W",1.93333333333333,1.29962007743764,81,-2.29966404633963,6.16633071300629,1.48761423965159,0.895545422486402
