"","contrast","estimate","SE","df","lower.CL","upper.CL","t.ratio","p.value"
"1","200290 - 201154",-24.4999999999998,18.0475892071621,70,-82.3480766444271,33.3480766444274,-1.35752203348451,0.912047944828527
"2","200312 - 201154",-7.23333333333327,18.0475892071621,70,-65.0814099777605,50.6147433110939,-0.400792219409712,0.999979635304164
"3","200438 - 201154",-4.63333333333323,20.1778181486031,70,-69.3094492056119,60.0427825389455,-0.229625091236834,0.999999739511867
"4","200462 - 201154",-1.76666666666657,18.0475892071622,70,-59.6147433110939,56.0814099777608,-0.0978893439111228,0.999999999704572
"5","200477 - 201154",-3.89999999999991,18.0475892071622,70,-61.7480766444272,53.9480766444274,-0.216095344105694,0.999999838875022
"6","200525 - 201154",-15.4333333333332,18.0475892071622,70,-73.2814099777605,42.414743311094,-0.855146532657588,0.994675168090796
"7","200555 - 201154",-2.63333333333314,18.0475892071622,70,-60.4814099777604,55.2147433110942,-0.145910531490162,0.999999992876759
"8","200578 - 201154",1.53333333333345,18.0475892071622,70,-56.3147433110938,59.3814099777607,0.0849605626398539,0.999999999904687
"9","200588 - 201154",-3.23333333333306,25.523145424907,70,-85.0428678810805,78.5762012144143,-0.126682400601682,0.999999997689136
"10","200667 - 201154",-3.56666666666657,18.0475892071622,70,-61.4147433110939,54.2814099777607,-0.197625656575292,0.999999920613503
"11","200704 - 201154",-9.53333333333323,18.0475892071622,70,-67.3814099777605,48.314743311094,-0.52823306336948,0.999833110248225
"12","200716 - 201154",-14.8999999999999,18.0475892071622,70,-72.7480766444272,42.9480766444274,-0.825595032608946,0.995808068883816
"13","200719 - 201154",-11.4999999999998,18.0475892071622,70,-69.3480766444271,46.3480766444276,-0.637204219798841,0.999330713327287
"14","200797 - 201154",11.9333333333335,18.0475892071622,70,-45.9147433110938,69.7814099777609,0.661214813588388,0.999124366584015
"15","200806 - 201154",-29.6666666666666,18.0475892071622,70,-87.5147433110939,28.1814099777607,-1.64380219020574,0.782984923637084
"16","200880 - 201154",0.733333333333398,18.0475892071622,70,-57.1147433110939,58.5814099777607,0.0406333125668871,1
"17","200881 - 201154",-12.3999999999999,18.0475892071622,70,-70.2480766444273,45.4480766444274,-0.687072376130935,0.99884536101107
"18","200952 - 201154",-17.4333333333333,18.0475892071622,70,-75.2814099777606,40.414743311094,-0.965964657839999,0.988081706067074
"19","200976 - 201154",62.9166666666666,20.1778181486031,70,-1.75944920561201,127.592782538945,3.11811050150744,0.062875983451652
"20","200983 - 201154",8.50000000000002,18.0475892071622,70,-49.3480766444273,66.3480766444273,0.470977032025242,0.999929880336447
"21","200988 - 201154",-20.5333333333333,18.0475892071622,70,-78.3814099777605,37.314743311094,-1.13773275187273,0.967131736823421
"22","201014 - 201154",-10.7333333333332,18.0475892071622,70,-68.5814099777606,47.1147433110941,-0.594723938478925,0.999596544023581
"23","201078 - 201154",-6.46666666666658,18.0475892071622,70,-64.3147433110939,51.3814099777607,-0.358311938089786,0.999991446344728
"24","201088 - 201154",37.9666666666669,18.0475892071622,70,-19.8814099777604,95.8147433110942,2.10369740971275,0.487130959899198
"25","201267 - 201154",-10.3999999999999,18.0475892071622,70,-68.2480766444272,47.4480766444274,-0.576254250948526,0.999680526289678
"26","201304 - 201154",-15.6999999999999,18.0475892071622,70,-73.5480766444272,42.1480766444274,-0.869922282681911,0.994023188910808
"27","201315 - 201154",27.0000000000002,18.0475892071622,70,-30.8480766444271,84.8480766444275,1.49604468996254,0.85757438273102
"28","201844 - 201154",5.96666666666647,18.0475892071621,70,-51.8814099777607,63.8147433110937,0.330607406794178,0.999995429102232
"29","201854 - 201154",5.56666666666674,18.0475892071622,70,-52.2814099777606,63.414743311094,0.30844378175771,0.999997342711958
"30","201861 - 201154",18.6333333333332,18.0475892071621,70,-39.214743311094,76.4814099777604,1.03245553294945,0.981807550615082
"31","201897 - 201154",-3.96666666666665,18.0475892071622,70,-61.8147433110939,53.8814099777607,-0.219789281611778,0.999999815744815
"32","201902 - 201154",-24.3666666666665,18.0475892071622,70,-82.2147433110939,33.4814099777608,-1.35013415847235,0.914511578715793
"33","201914 - 201154",6.53333333333341,18.0475892071622,70,-51.3147433110939,64.3814099777607,0.362005875595875,0.99999073702595
"34","201938 - 201154",-18.2999999999999,18.0475892071622,70,-76.1480766444272,39.5480766444274,-1.01398584541904,0.983757396410532
"35","201982 - 201154",-14.2999999999999,18.0475892071622,70,-72.1480766444272,43.5480766444274,-0.792349595054223,0.996841184830153
"36","control - 201154",10.6333333333334,18.0475892071622,70,-47.2147433110939,68.4814099777607,0.589183032219815,0.999623491392116
