"","contrast","estimate","SE","df","lower.CL","upper.CL","t.ratio","p.value"
"1","200444 - control",12,7.38440472256065,49,-10.9664847042534,34.9664847042534,1.62504635794649,0.699085141933482
"2","200533 - control",4.66666666666667,7.38440472256064,49,-18.2998180375867,27.6331513709201,0.631962472534744,0.996687689100893
"3","200556 - control",1.33333333333333,7.38440472256065,49,-21.6331513709201,24.2998180375867,0.180560706438498,0.999998379432901
"4","200715 - control",6.16666666666667,7.38440472256064,49,-16.7998180375867,29.1331513709201,0.835093267278055,0.984493136099926
"5","200808 - control",12.0666666666667,7.38440472256064,49,-10.8998180375867,35.0331513709201,1.63407439326841,0.693545851541184
"6","201084 - control",12.5666666666667,7.38440472256064,49,-10.3998180375867,35.5331513709201,1.70178465818285,0.651157011377351
"7","201085 - control",14.4,7.38440472256065,49,-8.56648470425342,37.3664847042534,1.95005562953578,0.490545201423708
"8","201815 - control",21.1,7.38440472256065,49,-1.86648470425342,44.0664847042534,2.85737317938923,0.0920923885461572
"9","201818 - control",3.5,7.38440472256065,49,-19.4664847042534,26.4664847042534,0.473971854401058,0.999385714704217
"10","201823 - control",13.8,7.38440472256065,49,-9.16648470425342,36.7664847042534,1.86880331163846,0.543062600934083
"11","201868 - control",9.9,7.38440472256065,49,-13.0664847042534,32.8664847042534,1.34066324530585,0.852215281850099
"12","201870 - control",6.13333333333331,10.4431253086972,49,-26.3461808154561,38.6128474821228,0.587308219717078,0.997828410812284
"13","201874 - control",3.09999999999999,7.38440472256065,49,-19.8664847042534,26.0664847042534,0.419803642469508,0.999703637077003
"14","201880 - control",9.09999999999999,6.3950820815633,49,-10.7895591895102,28.9895591895102,1.42296844417913,0.812944809188987
"15","201887 - control",7.9,7.38440472256065,49,-15.0664847042534,30.8664847042534,1.0698221856481,0.945651461475059
"16","201888 - control",4.9,7.38440472256065,49,-18.0664847042534,27.8664847042534,0.663560596161481,0.995626850297638
"17","201895 - control",5.93333333333334,7.38440472256064,49,-17.0331513709201,28.8998180375867,0.803495143651318,0.987387450153193
"18","201899 - control",15.3666666666667,7.38440472256065,49,-7.59981803758675,38.3331513709201,2.08096214170369,0.408900474622234
"19","201909 - control",9.76666666666666,7.38440472256065,49,-13.1998180375868,32.7331513709201,1.322607174662,0.860183717292567
"20","201910 - control",4.93333333333332,7.38440472256065,49,-18.0331513709201,27.8998180375867,0.668074613822443,0.995455725432324
"21","201917 - control",7.13333333333333,7.38440472256065,49,-15.8331513709201,30.0998180375867,0.965999779445965,0.967039121554186
"22","201933 - control",9.56666666666667,7.38440472256064,49,-13.3998180375867,32.5331513709201,1.29552306869623,0.871681975059997
"23","201990 - control",10.8666666666667,7.38440472256064,49,-12.0998180375867,33.8331513709201,1.47156975747376,0.787627464205172
