"","contrast","estimate","SE","df","lower.CL","upper.CL","t.ratio","p.value"
"1","200470 - control",1.4,1.15963156664967,72,-2.30395078297442,5.10395078297442,1.20728000191025,0.951323733628227
"2","200487 - control",2.46666666666667,1.15963156664967,72,-1.23728411630775,6.17061744964109,2.12711238431806,0.465130956249
"3","200552 - control",-0.099999999999997,1.15963156664967,72,-3.80395078297441,3.60395078297442,-0.0862342858507295,0.999999999849029
"4","200565 - control",0.400000000000001,1.15963156664967,72,-3.30395078297441,4.10395078297442,0.34493714340293,0.999992395093169
"5","200570 - control",-0.233333333333335,1.15963156664967,72,-3.93728411630775,3.47061744964108,-0.201213333651709,0.999999883490056
"6","200598 - control",-1.03333333333333,1.15963156664967,72,-4.73728411630775,2.67061744964109,-0.891087620457562,0.992430070559342
"7","200620 - control",1.76666666666666,1.15963156664967,72,-1.93728411630775,5.47061744964108,1.52347238336293,0.840184178824133
"8","200642 - control",1.6,1.15963156664967,72,-2.10395078297442,5.30395078297442,1.37974857361171,0.900729610624215
"9","200705 - control",0.633333333333333,1.15963156664967,72,-3.07061744964109,4.33728411630775,0.546150477054636,0.999756842894498
"10","200718 - control",0.300000000000005,1.15963156664967,72,-3.40395078297441,4.00395078297442,0.2587028575522,0.999999175122847
"11","200722 - control",0.166666666666666,1.15963156664967,72,-3.53728411630775,3.87061744964109,0.14372380975122,0.99999999163787
"12","200828 - control",1.5,1.15963156664967,72,-2.20395078297442,5.20395078297442,1.29351428776098,0.928982149480321
"13","200847 - control",2.03333333333335,1.15963156664967,72,-1.67061744964106,5.73728411630776,1.7534304789649,0.712277997828353
"14","200882 - control",-0.800000000000009,1.31489860192082,72,-4.99988541721712,3.39988541721711,-0.608411932928789,0.999464915829546
"15","200904 - control",2,1.15963156664967,72,-1.70395078297442,5.70395078297441,1.72468571701464,0.729966210792403
"16","200920 - control",0.166666666666667,1.15963156664967,72,-3.53728411630775,3.87061744964108,0.14372380975122,0.99999999163787
"17","200991 - control",0.700000000000001,1.15963156664967,72,-3.00395078297442,4.40395078297442,0.603640000955125,0.999494600738925
"18","201019 - control",0.166666666666664,1.15963156664967,72,-3.53728411630776,3.87061744964108,0.143723809751218,0.99999999163787
"19","201097 - control",-0.433333333333336,1.15963156664967,72,-4.13728411630775,3.27061744964108,-0.373681905353174,0.999985966623522
"20","201150 - control",0.599999999999999,1.15963156664967,72,-3.10395078297442,4.30395078297442,0.517405715104391,0.999836936687176
"21","201151 - control",-0.700000000000001,1.15963156664967,72,-4.40395078297442,3.00395078297442,-0.603640000955125,0.999494600738925
"22","201184 - control",1.4,1.15963156664967,72,-2.30395078297442,5.10395078297442,1.20728000191025,0.951323733628227
"23","201263 - control",-0.166666666666664,1.15963156664967,72,-3.87061744964108,3.53728411630775,-0.143723809751218,0.99999999163787
"24","201290 - control",0.6,1.15963156664967,72,-3.10395078297442,4.30395078297442,0.517405715104392,0.999836936687176
"25","201814 - control",1.99999999999998,1.15963156664967,72,-1.70395078297443,5.70395078297439,1.72468571701463,0.729966210792411
"26","201819 - control",2.26666666666667,1.15963156664967,72,-1.43728411630775,5.97061744964109,1.95464381261659,0.580573454161283
"27","201827 - control",0.299999999999998,1.15963156664967,72,-3.40395078297442,4.00395078297442,0.258702857552195,0.999999175122847
"28","201832 - control",0.466666666666666,1.15963156664967,72,-3.23728411630775,4.17061744964108,0.402426667303415,0.999975322498269
"29","201833 - control",-0.299999999999999,1.15963156664967,72,-4.00395078297442,3.40395078297442,-0.258702857552196,0.999999175122847
"30","201850 - control",0.266666666666666,1.15963156664967,72,-3.43728411630775,3.97061744964108,0.229958095601952,0.999999669901013
"31","201853 - control",0.399999999999999,1.15963156664967,72,-3.30395078297442,4.10395078297442,0.344937143402927,0.999992395093169
"32","201865 - control",0.566666666666668,1.15963156664967,72,-3.13728411630774,4.27061744964108,0.48866095315415,0.999893425777925
"33","201872 - control",-0.366666666666667,1.15963156664967,72,-4.07061744964108,3.33728411630775,-0.316192381452684,0.999996104586372
"34","201900 - control",5.63333333333332,1.15963156664967,72,1.9293825503589,9.33728411630774,4.85786476959123,0.000216978187748795
"35","201939 - control",1.36666666666667,1.15963156664967,72,-2.33728411630775,5.07061744964108,1.17853523996001,0.957530829655854
