"","contrast","estimate","SE","df","lower.CL","upper.CL","t.ratio","p.value"
"1","200444 - control",16.5666666666667,8.57501512265381,49,-10.1027753604598,43.2361086937932,1.93196938194315,0.50215634104064
"2","200533 - control",8.1,8.57501512265381,49,-18.5694420271265,34.7694420271265,0.944604748113051,0.970562896307757
"3","200556 - control",5.46666666666665,8.57501512265381,49,-21.2027753604599,32.1361086937932,0.63751102341786,0.99651793247379
"4","200715 - control",3.90000000000001,8.57501512265381,49,-22.7694420271265,30.5694420271265,0.454809693535914,0.999520103633714
"5","200808 - control",8.33333333333334,8.57501512265381,49,-18.3361086937932,35.0027753604599,0.971815584478448,0.966031671576792
"6","201084 - control",28.9,8.57501512265381,49,2.23055797287347,55.5694420271265,3.37025644697125,0.0253553460172162
"7","201085 - control",21.4666666666667,8.57501512265381,49,-5.20277536045986,48.1361086937932,2.50339694561648,0.196867476360427
"8","201815 - control",27.2666666666667,8.57501512265381,49,0.597224639540148,53.9361086937932,3.17978059241348,0.0418843308164664
"9","201818 - control",8.83333333333334,8.57501512265381,49,-17.8361086937932,35.5027753604599,1.03012451954715,0.954703766192728
"10","201823 - control",17.6666666666667,8.57501512265381,49,-9.00277536045986,44.3361086937932,2.06024903909431,0.421470843730369
"11","201868 - control",17.3333333333333,8.57501512265381,49,-9.33610869379319,44.0027753604599,2.02137641571517,0.445451557381341
"12","201870 - control",11.5666666666667,12.1269026840114,49,-26.1496199490187,49.282953282352,0.953802217108298,0.969082844938034
"13","201874 - control",11.2666666666667,8.57501512265381,49,-15.4027753604599,37.9361086937932,1.31389467021486,0.863942407593564
"14","201880 - control",10.0333333333334,7.42618093405393,49,-13.0630809669146,33.1297476335813,1.35107579823755,0.847511553641428
"15","201887 - control",7,8.57501512265381,49,-19.6694420271265,33.6694420271265,0.816325090961895,0.986266278348147
"16","201888 - control",5.76666666666667,8.57501512265381,49,-20.9027753604599,32.4361086937932,0.672496384459086,0.995283044693491
"17","201895 - control",9.46666666666668,8.57501512265381,49,-17.2027753604598,36.1361086937932,1.10398250396752,0.936948341504276
"18","201899 - control",13.8666666666667,8.57501512265381,49,-12.8027753604598,40.5361086937932,1.61710113257214,0.703934874493605
"19","201909 - control",12.4,8.57501512265381,49,-14.2694420271265,39.0694420271265,1.44606158970393,0.801101441702081
"20","201910 - control",18.2,8.57501512265381,49,-8.46944202712653,44.8694420271265,2.12244523650093,0.384210717274271
"21","201917 - control",4.23333333333333,8.57501512265381,49,-22.4361086937932,30.9027753604598,0.493682316915051,0.999217002666907
"22","201933 - control",6.93333333333334,8.57501512265381,49,-19.7361086937932,33.6027753604599,0.808550566286069,0.986954257305564
"23","201990 - control",3.53333333333333,8.57501512265381,49,-23.1361086937932,30.2027753604598,0.412049807818862,0.999735219090497
