"","contrast","estimate","SE","df","lower.CL","upper.CL","t.ratio","p.value"
"1","200274 - control",-7.83333333333329,29.7795722303431,50,-101.147842081783,85.4811754151168,-0.263043850084311,0.999989928099248
"2","200307 - control",10.5333333333333,29.7795722303431,50,-82.7811754151168,103.847842081783,0.35371002819848,0.999932130684742
"3","200449 - control",-32.1666666666667,29.7795722303431,50,-125.481175415117,61.1478420817835,-1.08015878864409,0.950578237102554
"4","200517 - control",-12.8666666666666,29.7795722303431,50,-106.181175415117,80.4478420817834,-0.432063515457637,0.999758130363396
"5","200529 - control",-2.93333333333333,29.7795722303431,50,-96.2478420817834,90.3811754151167,-0.0985015268400828,0.999999983682212
"6","200567 - control",23.5666666666666,29.7795722303431,50,-69.7478420817835,116.881175415117,0.791370221317484,0.990632319979105
"7","200600 - control",-11.0333333333333,29.7795722303431,50,-104.347842081783,82.2811754151168,-0.370500061182585,0.999908738676676
"8","200607 - control",-13.4666666666667,29.7795722303431,50,-106.781175415117,79.8478420817834,-0.452211555038564,0.999677858228923
"9","200669 - control",-33.3000000000001,29.7795722303431,50,-126.61450874845,60.0145087484501,-1.1182161967414,0.941406261831605
"10","200724 - control",-16.0333333333333,29.7795722303431,50,-109.347842081783,77.2811754151168,-0.538400391023636,0.999047502666619
"11","200736 - control",4.50000000000004,33.7668609734456,50,-101.308707369669,110.308707369669,0.133266755341542,0.999999881183165
"12","200885 - control",41.3666666666667,29.7795722303431,50,-51.9478420817834,134.681175415117,1.38909539555163,0.844178812569299
"13","200938 - control",-34.4,29.7795722303431,50,-127.71450874845,58.9145087484501,-1.15515426930643,0.931478199719362
"14","201302 - control",-32.4,29.7795722303431,50,-125.71450874845,60.9145087484501,-1.08799413737001,0.948775806535428
"15","201350 - control",-19.3000000000001,29.7795722303431,50,-112.61450874845,74.01450874845,-0.648095273186458,0.997071043320413
"16","201703 - control",6.96666666666664,29.7795722303431,50,-86.3478420817835,100.281175415117,0.233941126245196,0.999995295610286
"17","201812 - control",-12.8,43.5928300679519,50,-149.398453842154,123.798453842154,-0.293626267898816,0.999979484819658
"18","201826 - control",-6.96666666666669,29.7795722303431,50,-100.281175415117,86.3478420817834,-0.233941126245198,0.999995295610286
"19","201838 - control",-24.8666666666667,29.7795722303431,50,-118.181175415117,68.4478420817834,-0.835024307076159,0.987332841165969
"20","201847 - control",-37.3666666666667,29.7795722303431,50,-130.681175415117,55.9478420817834,-1.25477513167879,0.899479902919745
"21","201848 - control",-5.20000000000002,29.7795722303431,50,-98.5145087484501,88.1145087484501,-0.174616343034694,0.999999302056038
"22","201871 - control",-6.86666666666669,29.7795722303431,50,-100.181175415117,86.4478420817834,-0.230583119648377,0.999995717856965
"23","201877 - control",-33,29.7795722303431,50,-126.31450874845,60.3145087484501,-1.10814217695094,0.943937104961023
"24","201881 - control",4.53333333333331,29.7795722303431,50,-88.7811754151168,97.8478420817834,0.152229632389219,0.999999715740505
"25","201972 - control",19.3333333333333,29.7795722303431,50,-73.9811754151168,112.647842081783,0.649214608718729,0.997040782616685
