"","contrast","estimate","SE","df","lower.CL","upper.CL","t.ratio","p.value"
"1","200268 - control",-22.7333333333334,10.2274837619112,71,-55.5008712652831,10.0342045986164,-2.22276894909343,0.409879625430944
"2","200294 - control",-24.6333333333334,10.2274837619112,71,-57.4008712652831,8.13420459861639,-2.40854289351912,0.30106007040901
"3","200311 - control",-2.76666666666674,10.2274837619112,71,-35.5342045986165,30.000871265283,-0.270512936619881,0.999999053369504
"4","200319 - control",-25,10.2274837619112,71,-57.7675379319497,7.76753793194973,-2.44439400560128,0.282139941073035
"5","200458 - control",-17.1333333333334,10.2274837619112,71,-49.9008712652831,15.6342045986164,-1.67522469183874,0.765220319416839
"6","200471 - control",-3.59999999999997,10.2274837619112,71,-36.3675379319497,29.1675379319498,-0.35199273680658,0.999992566996536
"7","200527 - control",-22.8,10.2274837619111,71,-55.5675379319497,9.96753793194973,-2.22928733310836,0.405793441124121
"8","200545 - control",-19.3666666666667,10.2274837619112,71,-52.1342045986164,13.4008712652831,-1.89359055633912,0.628095867247075
"9","200553 - control",-22.9,10.2274837619111,71,-55.6675379319497,9.8675379319497,-2.23906490913077,0.39969569285654
"10","200561 - control",-14.2,10.2274837619112,71,-46.9675379319498,18.5675379319497,-1.38841579518152,0.901314544105489
"11","200577 - control",-32.4666666666666,10.2274837619112,71,-65.2342045986164,0.300871265283099,-3.17445301527419,0.0540674056815603
"12","200587 - control",-23.8333333333333,10.2274837619112,71,-56.6008712652831,8.93420459861641,-2.33032228533988,0.344804852100126
"13","200589 - control",-18.4666666666667,10.2274837619112,71,-51.2342045986164,14.300871265283,-1.80559237213748,0.68562840073542
"14","200660 - control",-31.5,10.2274837619111,71,-64.2675379319497,1.26753793194973,-3.07993644705761,0.0691341528010297
"15","200663 - control",-35.6666666666667,10.2274837619112,71,-68.4342045986164,-2.89912873471692,-3.48733544799115,0.0226333593000623
"16","200738 - control",-11.0666666666667,10.2274837619112,71,-43.8342045986164,21.7008712652831,-1.0820517464795,0.975717361400796
"17","200775 - control",-27.9333333333333,10.2274837619112,71,-60.7008712652831,4.83420459861641,-2.73120290225849,0.158341247884188
"18","200800 - control",-29.4,10.2274837619112,71,-62.1675379319497,3.3675379319498,-2.87460735058709,0.114391548495223
"19","200814 - control",-15.1666666666667,10.2274837619112,71,-47.9342045986164,17.6008712652831,-1.48293236339811,0.863453167830777
"20","200874 - control",-20.9666666666667,10.2274837619112,71,-53.7342045986164,11.8008712652831,-2.0500317726976,0.522871397432535
"21","200910 - control",-7.5,11.4346744652043,71,-44.1352211355713,29.1352211355713,-0.655899739238094,0.999175541643204
"22","200915 - control",-31,10.2274837619112,71,-63.7675379319498,1.76753793194975,-3.03104856694558,0.0782429117437855
"23","200951 - control",-28.7,10.2274837619112,71,-61.4675379319498,4.06753793194975,-2.80616431843026,0.133974566880256
"24","200973 - control",-28.4666666666667,10.2274837619112,71,-61.2342045986164,4.30087126528308,-2.78334997437798,0.141058927027304
"25","200984 - control",-5.10000000000002,10.2274837619112,71,-37.8675379319498,27.6675379319497,-0.498656377142662,0.999892090450074
"26","201103 - control",-18.4666666666667,10.2274837619112,71,-51.2342045986164,14.3008712652831,-1.80559237213747,0.685628400735422
"27","201155 - control",-30.9,11.4346744652043,71,-67.5352211355713,5.73522113557129,-2.70230692566095,0.16858726393589
"28","201186 - control",-30.2333333333333,10.2274837619112,71,-63.0008712652831,2.53420459861642,-2.95608715077381,0.0941569653971852
"29","201238 - control",-20.5666666666667,10.2274837619112,71,-53.3342045986164,12.2008712652831,-2.01092146860798,0.549219420455611
"30","201291 - control",-33.25,11.4346744652043,71,-69.8852211355712,3.38522113557126,-2.90782217728888,0.105754224087436
"31","201292 - control",-29.4,10.2274837619112,71,-62.1675379319498,3.36753793194975,-2.8746073505871,0.114391548495222
"32","201654 - control",-7.56666666666667,10.2274837619112,71,-40.3342045986164,25.2008712652831,-0.73983658569532,0.99804769696194
"33","201662 - control",-23.8,10.2274837619112,71,-56.5675379319497,8.96753793194975,-2.32706309333241,0.346697275224024
"34","201890 - control",-29,10.2274837619112,71,-61.7675379319497,3.76753793194976,-2.83549704649748,0.12528014246586
"35","201945 - control",-24.4333333333333,10.2274837619111,71,-57.200871265283,8.33420459861639,-2.38898774147431,0.311686138428131
"36","202006 - control",-20.5,10.2274837619112,71,-53.2675379319497,12.2675379319498,-2.00440308459304,0.553618769406491
