"","contrast","estimate","SE","df","lower.CL","upper.CL","t.ratio","p.value"
"1","200266 - control",8.08333333333338,6.36101742923589,65,-12.0691500840873,28.2358167507541,1.2707610729349,0.921860203759796
"2","200446 - control",14.7833333333334,6.36101742923589,65,-5.36915008408737,34.9358167507541,2.32405169421288,0.321763992027732
"3","200460 - control",4.18333333333332,6.3610174292359,65,-15.9691500840874,24.3358167507541,0.657651606817847,0.998507334439616
"4","200473 - control",14.1166666666667,6.36101742923589,65,-6.03581675075404,34.2691500840874,2.2192466572698,0.382390645789981
"5","200547 - control",15.35,6.36101742923589,65,-4.80248341742071,35.5024834174207,2.4131359756145,0.274725815756991
"6","200561 - control",-0.45000000000004,6.3610174292359,65,-20.6024834174208,19.7024834174207,-0.0707433999365877,0.999999999851205
"7","200599 - control",-5.64999999999998,6.36101742923589,65,-25.8024834174207,14.5024834174207,-0.888222688092631,0.989657061376355
"8","200634 - control",8.18333333333341,6.36101742923589,65,-11.9691500840873,28.3358167507541,1.28648182847636,0.916884856980442
"9","200648 - control",9.04999999999997,6.36101742923589,65,-11.1024834174207,29.2024834174207,1.42272837650236,0.865436931883359
"10","200665 - control",2.48333333333335,6.36101742923589,65,-17.6691500840874,22.6358167507541,0.390398762612989,0.999960129315987
"11","200821 - control",-2.35000000000001,6.36101742923589,65,-22.5024834174207,17.8024834174207,-0.369437755224371,0.999973126038796
"12","200883 - control",15.8833333333333,6.36101742923589,65,-4.26915008408738,36.0358167507541,2.49698000516897,0.234596027065854
"13","200986 - control",0.316666666666664,6.36101742923589,65,-19.8358167507541,20.4691500840874,0.0497823925479643,0.999999999988924
"14","201056 - control",-0.483333333333325,6.36101742923589,65,-20.635816750754,19.6691500840874,-0.0759836517837344,0.999999999747856
"15","201079 - control",12.4166666666667,6.36101742923589,65,-7.73581675075404,32.5691500840874,1.95199381306493,0.554717411365021
"16","201083 - control",9.35000000000002,6.36101742923589,65,-10.8024834174207,29.5024834174207,1.46989064312675,0.84419618681376
"17","201098 - control",7.55000000000001,6.36101742923589,65,-12.6024834174207,27.7024834174207,1.18691704338043,0.945114897694885
"18","201152 - control",8.8166666666667,6.3610174292359,65,-11.335816750754,28.9691500840874,1.38604661357229,0.88075416046453
"19","201175 - control",10.7166666666667,6.36101742923589,65,-9.43581675075405,30.8691500840874,1.68474096886007,0.727836122506317
"20","201176 - control",13.15,6.36101742923589,65,-7.00248341742072,33.3024834174207,2.06727935370232,0.478293077969198
"21","201185 - control",10.3166666666667,6.36101742923589,65,-9.83581675075404,30.4691500840874,1.62185794669422,0.764852991941269
"22","201254 - control",7.31666666666666,6.36101742923589,65,-12.8358167507541,27.4691500840874,1.15023528045034,0.953611889788146
"23","201260 - control",3.51666666666668,6.36101742923589,65,-16.635816750754,23.6691500840874,0.552846569874769,0.999540835150392
"24","201808 - control",5.65,6.36101742923589,65,-14.5024834174207,25.8024834174207,0.888222688092633,0.989657061376354
"25","201845 - control",10.4833333333333,6.36101742923589,65,-9.66915008408738,30.635816750754,1.64805920592999,0.749687035652967
"26","201849 - control",29.3499999999999,6.36101742923589,65,9.19751658257922,49.5024834174206,4.61404175141925,0.000535179228227212
"27","201896 - control",13.8166666666667,6.3610174292359,65,-6.33581675075406,33.9691500840874,2.17208439064541,0.411290077861456
"28","201901 - control",-2.68333333333333,6.36101742923589,65,-22.835816750754,17.4691500840874,-0.421840273695912,0.999930820500894
"29","201915 - control",13.5166666666667,6.36101742923589,65,-6.63581675075405,33.6691500840874,2.12492212402102,0.441025344310857
"30","201926 - control",3.45,6.36101742923589,65,-16.7024834174207,23.6024834174207,0.542366066180457,0.999597603063797
"31","201957 - control",0.0833333333333321,6.36101742923589,65,-20.0691500840874,20.235816750754,0.0131006296178853,1
