isolate,rep,sample,mg
200545,3,FW,58106.7
201155,1,WS,NA
201155,1,WR,NA
201155,1,DS,NA
201155,1,DR,NA
201155,1,IW,58016.9
201155,1,FW,57695.6
201155,2,WS,218.0
201155,2,WR,20.5
201155,2,DS,19.8
201155,2,DR,1.2
201155,2,IW,58360.1
201155,2,FW,57869.1
201155,3,WS,298.6
201155,3,WR,7.3
201155,3,DS,22.4
201155,3,DR,0.8
201155,3,IW,57718.6
201155,3,FW,57313.0
200527,1,WS,118.6
200527,1,WR,22.3
200527,1,DS,9.9
200527,1,DR,1.6
200527,1,IW,57851.9
200527,1,FW,57565.7
200527,2,WS,262.7
200527,2,WR,32.6
200527,2,DS,17.6
200527,2,DR,2.7
200527,2,IW,59215.4
200527,2,FW,58961.0
200527,3,WS,142.1
200527,3,WR,11.1
200527,3,DS,12.0
200527,3,DR,0.8
200527,3,IW,58379.8
200527,3,FW,58036.7
200589,1,WS,85.3
200589,1,WR,6.8
200589,1,DS,7.9
200589,1,DR,0.1
200589,1,IW,58669.8
200589,1,FW,58421.0
200589,2,WS,197.8
200589,2,WR,34.2
200589,2,DS,15.6
200589,2,DR,2.9
200589,2,IW,58692.5
200589,2,FW,58419.2
200589,3,WS,231.3
200589,3,WR,38.0
200589,3,DS,17.9
200589,3,DR,2.7
200589,3,IW,58695.8
200589,3,FW,58385.8
201654,1,WS,262.4
201654,1,WR,27.4
201654,1,DS,19.6
201654,1,DR,2.2
201654,1,IW,58411.2
201654,1,FW,57989.1
201654,2,WS,324.6
201654,2,WR,22.3
201654,2,DS,24.8
201654,2,DR,2.0
201654,2,IW,59268.3
201654,2,FW,58964.0
201654,3,WS,483.6
201654,3,WR,62.0
201654,3,DS,34.4
201654,3,DR,5.9
201654,3,IW,57885.3
201654,3,FW,57477.8
200319,1,WS,113.2
200319,1,WR,9.6
200319,1,DS,8.8
200319,1,DR,1.3
200319,1,IW,58028.4
200319,1,FW,57663.4
200319,2,WS,400.3
200319,2,WR,46.2
200319,2,DS,30.4
200319,2,DR,3.9
200319,2,IW,57498.8
200319,2,FW,57086.2
200319,3,WS,95.1
200319,3,WR,3.6
200319,3,DS,8.1
200319,3,DR,0.1
200319,3,IW,58027.7
200319,3,FW,57718.6
200874,1,WS,412.2
200874,1,WR,22.4
200874,1,DS,30.8
200874,1,DR,2.2
200874,1,IW,58881.1
200874,1,FW,58606.7
200874,2,WS,244.2
200874,2,WR,24.6
200874,2,DS,18.8
200874,2,DR,1.5
200874,2,IW,58329.8
200874,2,FW,57997.1
200874,3,WS,147.0
200874,3,WR,24.5
200874,3,DS,11.6
200874,3,DR,2.2
200874,3,IW,58332.3
200874,3,FW,58057.4
202006,1,WS,140.5
202006,1,WR,28.5
202006,1,DS,11.5
202006,1,DR,2.5
202006,1,IW,59981.4
202006,1,FW,59708.0
202006,2,WS,182.9
202006,2,WR,11.0
202006,2,DS,14.7
202006,2,DR,1.1
202006,2,IW,59533.1
202006,2,FW,59342.0
202006,3,WS,146.2
202006,3,WR,33.4
202006,3,DS,10.8
202006,3,DR,3.0
202006,3,IW,57939.5
202006,3,FW,57641.3
201662,1,WS,139.8
201662,1,WR,4.5
201662,1,DS,12.4
201662,1,DR,0.5
201662,1,IW,56190.5
201662,1,FW,55863.4
201662,2,WS,386.0
201662,2,WR,40.2
201662,2,DS,27.1
201662,2,DR,3.6
201662,2,IW,59788.2
201662,2,FW,59480.5
201662,3,WS,279.5
201662,3,WR,18.3
201662,3,DS,22.3
201662,3,DR,1.3
201662,3,IW,57889.1
201662,3,FW,57532.2
200311,1,WS,209.4
200311,1,WR,60.6
200311,1,DS,14.6
200311,1,DR,5.2
200311,1,IW,59144.5
200311,1,FW,58865.7
200311,2,WS,233.2
200311,2,WR,30.8
200311,2,DS,15.4
200311,2,DR,2.7
200311,2,IW,59681.1
200311,2,FW,59399.4
200311,3,WS,233.3
200311,3,WR,34.7
200311,3,DS,14.6
200311,3,DR,2.7
200311,3,IW,59520.3
200311,3,FW,59211.0
200775,1,WS,121.7
200775,1,WR,19.3
200775,1,DS,8.8
200775,1,DR,1.2
200775,1,IW,59235.4
200775,1,FW,58960.0
200775,2,WS,94.6
200775,2,WR,18.2
200775,2,DS,7.5
200775,2,DR,1.5
200775,2,IW,59444.6
200775,2,FW,59218.9
200775,3,WS,208.8
200775,3,WR,13.1
200775,3,DS,15.0
200775,3,DR,0.6
200775,3,IW,59185.5
200775,3,FW,58854.8
201103,1,WS,331.9
201103,1,WR,47.3
201103,1,DS,23.2
201103,1,DR,7.0
201103,1,IW,59158.8
201103,1,FW,58882.6
201103,2,WS,108.2
201103,2,WR,9.3
201103,2,DS,7.9
201103,2,DR,0.7
201103,2,IW,57926.9
201103,2,FW,57668.0
201103,3,WS,208.9
201103,3,WR,22.4
201103,3,DS,13.3
201103,3,DR,1.1
201103,3,IW,59509.3
201103,3,FW,59294.3
200663,1,WS,235.8
200663,1,WR,14.4
200663,1,DS,15.5
200663,1,DR,1.4
200663,1,IW,59992.6
200663,1,FW,59772.9
200663,2,WS,245.0
200663,2,WR,6.1
200663,2,DS,18.7
200663,2,DR,0.5
200663,2,IW,58324.1
200663,2,FW,58016.6
200663,3,WS,210.2
200663,3,WR,6.9
200663,3,DS,15.5
200663,3,DR,0.4
200663,3,IW,57222.6
200663,3,FW,56913.2
200973,1,WS,291.6
200973,1,WR,7.4
200973,1,DS,19.1
200973,1,DR,0.8
200973,1,IW,59851.2
200973,1,FW,59593.5
200973,2,WS,225.6
200973,2,WR,23.1
200973,2,DS,14.8
200973,2,DR,1.9
200973,2,IW,59086.5
200973,2,FW,58861.6
200973,3,WS,281.7
200973,3,WR,18.5
200973,3,DS,18.8
200973,3,DR,1.5
200973,3,IW,59392.8
200973,3,FW,59146.5
200577,1,WS,359.4
200577,1,WR,8.8
200577,1,DS,26.4
200577,1,DR,1.4
200577,1,IW,58903.7
200577,1,FW,58461.8
200577,2,WS,201.6
200577,2,WR,17.4
200577,2,DS,15.6
200577,2,DR,1.4
200577,2,IW,57825.3
200577,2,FW,57528.5
200577,3,WS,135.8
200577,3,WR,10.8
200577,3,DS,11.0
200577,3,DR,1.1
200577,3,IW,58300.4
200577,3,FW,58014.5
201292,1,WS,304.7
201292,1,WR,25.9
201292,1,DS,20.0
201292,1,DR,2.6
201292,1,IW,59226.6
201292,1,FW,58972.9
201292,2,WS,78.0
201292,2,WR,8.9
201292,2,DS,5.5
201292,2,DR,0.9
201292,2,IW,57593.7
201292,2,FW,57301.4
201292,3,WS,159.0
201292,3,WR,11.4
201292,3,DS,12.7
201292,3,DR,1.0
201292,3,IW,59855.9
201292,3,FW,59637.1
200738,1,WS,462.6
200738,1,WR,35.5
200738,1,DS,30.9
200738,1,DR,2.8
200738,1,IW,59422.5
200738,1,FW,59181.6
200738,2,WS,593.5
200738,2,WR,43.9
200738,2,DS,39.2
200738,2,DR,3.6
200738,2,IW,59609.2
200738,2,FW,59287.9
200738,3,WS,262.5
200738,3,WR,21.8
200738,3,DS,17.7
200738,3,DR,1.6
200738,3,IW,59594.4
200738,3,FW,59266.8
200561,1,WS,444.2
200561,1,WR,22.4
200561,1,DS,30.2
200561,1,DR,2.5
200561,1,IW,59073.2
200561,1,FW,58738.5
200561,2,WS,378.1
200561,2,WR,31.2
200561,2,DS,26.4
200561,2,DR,3.1
200561,2,IW,59695.8
200561,2,FW,59415.4
200561,3,WS,250.9
200561,3,WR,38.2
200561,3,DS,19.0
200561,3,DR,3.3
200561,3,IW,59588.7
200561,3,FW,59260.5
200814,1,WS,415.5
200814,1,WR,26.1
200814,1,DS,31.9
200814,1,DR,2.4
200814,1,IW,59334.9
200814,1,FW,58980.3
200814,2,WS,472.6
200814,2,WR,38.4
200814,2,DS,29.3
200814,2,DR,2.7
200814,2,IW,59098.2
200814,2,FW,58744.6
200814,3,WS,254.8
200814,3,WR,24.4
200814,3,DS,20.7
200814,3,DR,2.6
200814,3,IW,59151.1
200814,3,FW,58838.1
200268,1,WS,424.3
200268,1,WR,19.6
200268,1,DS,31.3
200268,1,DR,2.5
200268,1,IW,59584.7
200268,1,FW,59269.7
200268,2,WS,106.5
200268,2,WR,11.3
200268,2,DS,6.5
200268,2,DR,1.0
200268,2,IW,58888.3
200268,2,FW,58631.7
200268,3,WS,384.2
200268,3,WR,35.3
200268,3,DS,26.8
200268,3,DR,2.5
200268,3,IW,59409.8
200268,3,FW,59000.2
201238,1,WS,364.7
201238,1,WR,27.8
201238,1,DS,26.6
201238,1,DR,2.4
201238,1,IW,59406.5
201238,1,FW,59090.9
201238,2,WS,313.0
201238,2,WR,29.4
201238,2,DS,25.5
201238,2,DR,2.4
201238,2,IW,59215.5
201238,2,FW,58920.5
201238,3,WS,272.3
201238,3,WR,15.5
201238,3,DS,17.7
201238,3,DR,1.6
201238,3,IW,59075.0
201238,3,FW,58730.5
201291,1,WS,NA
201291,1,WR,NA
201291,1,DS,NA
201291,1,DR,NA
201291,1,IW,59379.4
201291,1,FW,59059.4
201291,2,WS,248.5
201291,2,WR,16.0
201291,2,DS,18.4
201291,2,DR,2.5
201291,2,IW,60655.1
201291,2,FW,60404.9
201291,3,WS,164.1
201291,3,WR,7.1
201291,3,DS,13.5
201291,3,DR,0.4
201291,3,IW,60631.1
201291,3,FW,60400.4
200587,1,WS,283.0
200587,1,WR,17.4
200587,1,DS,20.4
200587,1,DR,1.8
200587,1,IW,59951.5
200587,1,FW,59700.0
200587,2,WS,459.2
200587,2,WR,35.7
200587,2,DS,34.0
200587,2,DR,2.8
200587,2,IW,59253.4
200587,2,FW,58953.5
200587,3,WS,236.6
200587,3,WR,9.8
200587,3,DS,18.4
200587,3,DR,0.9
200587,3,IW,58950.7
200587,3,FW,58699.9
201186,1,WS,377.1
201186,1,WR,26.9
201186,1,DS,29.5
201186,1,DR,2.7
201186,1,IW,59581.3
201186,1,FW,59243.5
201186,2,WS,255.5
201186,2,WR,8.7
201186,2,DS,19.8
201186,2,DR,0.9
201186,2,IW,59838.8
201186,2,FW,59623.5
201186,3,WS,215.9
201186,3,WR,8.1
201186,3,DS,18.9
201186,3,DR,0.8
201186,3,IW,59433.5
201186,3,FW,59190.2
200294,1,WS,138.8
200294,1,WR,26.3
200294,1,DS,10.8
200294,1,DR,2.1
200294,1,IW,58714.0
200294,1,FW,58407.6
200294,2,WS,108.9
200294,2,WR,17.6
200294,2,DS,7.9
200294,2,DR,2.0
200294,2,IW,58886.7
200294,2,FW,58614.3
200294,3,WS,147.7
200294,3,WR,16.6
200294,3,DS,13.1
200294,3,DR,1.8
200294,3,IW,59194.1
200294,3,FW,58903.9
200910,1,WS,337.7
200910,1,WR,45.1
200910,1,DS,21.1
200910,1,DR,3.3
200910,1,IW,59700.0
200910,1,FW,59451.1
200910,2,WS,214.7
200910,2,WR,29.5
200910,2,DS,19.6
200910,2,DR,3.2
200910,2,IW,59736.4
200910,2,FW,59464.1
200910,3,WS,NA
200910,3,WR,NA
200910,3,DS,NA
200910,3,DR,NA
200910,3,IW,59446.9
200910,3,FW,59062.0
control,1,WS,286.4
control,1,WR,47.7
control,1,DS,17.8
control,1,DR,3.5
control,1,IW,59131.9
control,1,FW,58806.3
control,2,WS,294.4
control,2,WR,30.2
control,2,DS,17.8
control,2,DR,2.6
control,2,IW,59411.7
control,2,FW,59178.4
control,3,WS,260.3
control,3,WR,56.5
control,3,DS,17.4
control,3,DR,4.7
control,3,IW,58643.2
control,3,FW,58342.3
vial_mass,1,IW,57208.5
vial_mass,1,FW,56961.9
vial_mass,2,IW,57354.8
vial_mass,2,FW,57255.8
vial_mass,3,IW,57497.5
vial_mass,3,FW,57108.2
