isolate,rep,sample,mg
200797,2,DS,20.9
200797,2,DR,7.0
200797,2,IW,57817.2
200797,2,FW,57373.4
200797,3,WS,391.8
200797,3,WR,76.0
200797,3,DS,18.0
200797,3,DR,3.0
200797,3,IW,57737.3
200797,3,FW,57339.5
200983,1,WS,191.2
200983,1,WR,33.5
200983,1,DS,10.0
200983,1,DR,1.6
200983,1,IW,58739.3
200983,1,FW,58451.0
200983,2,WS,213.0
200983,2,WR,45.4
200983,2,DS,13.5
200983,2,DR,2.3
200983,2,IW,58324.0
200983,2,FW,57920.8
200983,3,WS,340.8
200983,3,WR,81.4
200983,3,DS,17.0
200983,3,DR,4.6
200983,3,IW,58917.5
200983,3,FW,58563.8
200578,1,WS,154.4
200578,1,WR,28.8
200578,1,DS,5.8
200578,1,DR,1.6
200578,1,IW,58263.5
200578,1,FW,57933.9
200578,2,WS,238.7
200578,2,WR,70.7
200578,2,DS,14.1
200578,2,DR,4.5
200578,2,IW,57910.7
200578,2,FW,57557.6
200578,3,WS,413.4
200578,3,WR,39.9
200578,3,DS,19.2
200578,3,DR,1.6
200578,3,IW,57776.6
200578,3,FW,57377.7
201982,1,WS,208.1
201982,1,WR,25.9
201982,1,DS,11.6
201982,1,DR,1.4
201982,1,IW,57372.9
201982,1,FW,56984.5
201982,2,WS,156.5
201982,2,WR,39.6
201982,2,DS,9.2
201982,2,DR,1.4
201982,2,IW,58479.6
201982,2,FW,57948.4
201982,3,WS,150.2
201982,3,WR,26.4
201982,3,DS,7.7
201982,3,DR,1.6
201982,3,IW,58494.6
201982,3,FW,58095.3
200880,1,WS,138.1
200880,1,WR,22.3
200880,1,DS,6.4
200880,1,DR,0.4
200880,1,IW,58476.6
200880,1,FW,58119.9
200880,2,WS,69.0
200880,2,WR,29.9
200880,2,DS,1.4
200880,2,DR,1.6
200880,2,IW,58405.8
200880,2,FW,58012.9
200880,3,WS,290.7
200880,3,WR,84.8
200880,3,DS,17.5
200880,3,DR,4.9
200880,3,IW,57861.1
200880,3,FW,57392.7
200312,1,WS,104.7
200312,1,WR,49.3
200312,1,DS,6.5
200312,1,DR,2.3
200312,1,IW,58114.0
200312,1,FW,57631.9
200312,2,WS,117.3
200312,2,WR,23.1
200312,2,DS,5.6
200312,2,DR,1.1
200312,2,IW,58686.5
200312,2,FW,58118.1
200312,3,WS,130.2
200312,3,WR,40.7
200312,3,DS,8.6
200312,3,DR,3.5
200312,3,IW,58368.1
200312,3,FW,57911.8
201267,1,WS,203.7
201267,1,WR,38.0
201267,1,DS,11.9
201267,1,DR,2.4
201267,1,IW,56791.5
201267,1,FW,56419.0
201267,2,WS,161.6
201267,2,WR,15.4
201267,2,DS,9.5
201267,2,DR,1.2
201267,2,IW,58090.1
201267,2,FW,57640.4
201267,3,WS,405.0
201267,3,WR,50.2
201267,3,DS,24.3
201267,3,DR,5.0
201267,3,IW,57538.7
201267,3,FW,57099.0
201088,1,WS,353.0
201088,1,WR,106.1
201088,1,DS,18.9
201088,1,DR,8.0
201088,1,IW,58472.7
201088,1,FW,58037.8
201088,2,WS,460.1
201088,2,WR,78.7
201088,2,DS,24.3
201088,2,DR,6.2
201088,2,IW,57961.5
201088,2,FW,57520.0
201088,3,WS,346.7
201088,3,WR,63.9
201088,3,DS,19.6
201088,3,DR,5.3
201088,3,IW,58463.7
201088,3,FW,58079.6
200881,1,WS,201.4
200881,1,WR,41.7
200881,1,DS,13.7
200881,1,DR,2.1
200881,1,IW,58668.1
200881,1,FW,58319.3
200881,2,WS,163.5
200881,2,WR,36.6
200881,2,DS,9.4
200881,2,DR,2.3
200881,2,IW,57538.1
200881,2,FW,57144.5
200881,3,WS,176.0
200881,3,WR,19.3
200881,3,DS,10.0
200881,3,DR,1.0
200881,3,IW,58047.1
200881,3,FW,57704.2
201154,1,WS,111.3
201154,1,WR,38.0
201154,1,DS,5.7
201154,1,DR,2.9
201154,1,IW,57220.4
201154,1,FW,56828.8
201154,2,WS,209.2
201154,2,WR,59.2
201154,2,DS,10.0
201154,2,DR,2.5
201154,2,IW,58000.3
201154,2,FW,57618.1
201154,3,WS,175.6
201154,3,WR,37.6
201154,3,DS,8.0
201154,3,DR,2.8
201154,3,IW,57738.1
201154,3,FW,57285.5
200704,1,WS,162.0
200704,1,WR,29.1
200704,1,DS,8.6
200704,1,DR,2.0
200704,1,IW,57990.6
200704,1,FW,57596.2
200704,2,WS,154.9
200704,2,WR,23.0
200704,2,DS,9.4
200704,2,DR,1.8
200704,2,IW,58090.7
200704,2,FW,57739.8
200704,3,WS,238.8
200704,3,WR,54.1
200704,3,DS,12.9
200704,3,DR,3.7
200704,3,IW,57877.7
200704,3,FW,57526.7
200462,1,WS,148.2
200462,1,WR,7.5
200462,1,DS,8.9
200462,1,DR,0.9
200462,1,IW,58076.3
200462,1,FW,57737.1
200462,2,WS,252.6
200462,2,WR,78.0
200462,2,DS,13.6
200462,2,DR,4.0
200462,2,IW,58565.8
200462,2,FW,58138.9
200462,3,WS,199.1
200462,3,WR,44.0
200462,3,DS,12.4
200462,3,DR,1.5
200462,3,IW,57522.3
200462,3,FW,57121.6
200719,1,WS,211.5
200719,1,WR,38.6
200719,1,DS,10.9
200719,1,DR,2.1
200719,1,IW,56755.6
200719,1,FW,56334.2
200719,2,WS,340.5
200719,2,WR,46.1
200719,2,DS,17.6
200719,2,DR,1.8
200719,2,IW,58596.6
200719,2,FW,58157.0
200719,3,WS,172.0
200719,3,WR,15.6
200719,3,DS,8.5
200719,3,DR,1.8
200719,3,IW,57219.2
200719,3,FW,56802.6
200976,1,WS,850.5
200976,1,WR,131.5
200976,1,DS,42.0
200976,1,DR,5.6
200976,1,IW,58172.3
200976,1,FW,57787.6
200976,2,WS,NA
200976,2,WR,NA
200976,2,DS,NA
200976,2,DR,NA
200976,2,IW,57725.0
200976,2,FW,57292.2
200976,3,WS,196.2
200976,3,WR,84.2
200976,3,DS,10.0
200976,3,DR,5.4
200976,3,IW,57465.5
200976,3,FW,57104.9
200588,1,WS,NA
200588,1,WR,NA
200588,1,DS,NA
200588,1,DR,NA
200588,1,IW,58572.7
200588,1,FW,58215.5
200588,2,WS,NA
200588,2,WR,NA
200588,2,DS,NA
200588,2,DR,NA
200588,2,IW,58126.3
200588,2,FW,57694.3
200588,3,WS,342.6
200588,3,WR,41.7
200588,3,DS,16.2
200588,3,DR,1.7
200588,3,IW,58448.5
200588,3,FW,58040.6
201938,1,WS,170.0
201938,1,WR,16.0
201938,1,DS,10.5
201938,1,DR,1.1
201938,1,IW,57320.2
201938,1,FW,56840.0
201938,2,WS,199.6
201938,2,WR,23.0
201938,2,DS,11.0
201938,2,DR,1.0
201938,2,IW,59229.3
201938,2,FW,58908.0
201938,3,WS,175.3
201938,3,WR,40.9
201938,3,DS,10.1
201938,3,DR,2.8
201938,3,IW,58835.6
201938,3,FW,58553.2
200806,1,WS,87.3
200806,1,WR,12.3
200806,1,DS,4.6
200806,1,DR,1.1
200806,1,IW,57510.0
200806,1,FW,57054.6
200806,2,WS,109.4
200806,2,WR,16.1
200806,2,DS,6.3
200806,2,DR,0.5
200806,2,IW,58715.0
200806,2,FW,58417.9
200806,3,WS,79.1
200806,3,WR,17.4
200806,3,DS,4.0
200806,3,DR,1.6
200806,3,IW,58468.9
200806,3,FW,58152.9
201304,1,WS,208.5
201304,1,WR,32.1
201304,1,DS,12.9
201304,1,DR,3.1
201304,1,IW,57793.3
201304,1,FW,57375.8
201304,2,WS,256.2
201304,2,WR,36.7
201304,2,DS,17.5
201304,2,DR,2.0
201304,2,IW,58342.0
201304,2,FW,57915.3
201304,3,WS,127.5
201304,3,WR,18.9
201304,3,DS,8.5
201304,3,DR,1.4
201304,3,IW,57496.1
201304,3,FW,57113.4
200952,1,WS,210.9
200952,1,WR,37.2
200952,1,DS,13.8
200952,1,DR,2.2
200952,1,IW,58504.3
200952,1,FW,58129.6
200952,2,WS,78.3
200952,2,WR,15.1
200952,2,DS,5.0
200952,2,DR,0.9
200952,2,IW,57737.7
200952,2,FW,57344.7
200952,3,WS,282.2
200952,3,WR,30.2
200952,3,DS,15.9
200952,3,DR,1.9
200952,3,IW,58132.0
200952,3,FW,57745.8
201078,1,WS,233.9
201078,1,WR,47.1
201078,1,DS,15.6
201078,1,DR,2.7
201078,1,IW,58950.2
201078,1,FW,58565.4
201078,2,WS,165.7
201078,2,WR,38.2
201078,2,DS,10.5
201078,2,DR,2.8
201078,2,IW,58453.3
201078,2,FW,58140.3
201078,3,WS,213.6
201078,3,WR,30.1
201078,3,DS,14.7
201078,3,DR,2.4
201078,3,IW,57445.8
201078,3,FW,56938.2
201854,1,WS,103.9
201854,1,WR,22.4
201854,1,DS,6.0
201854,1,DR,1.1
201854,1,IW,57474.4
201854,1,FW,57108.5
201854,2,WS,492.3
201854,2,WR,71.9
201854,2,DS,26.6
201854,2,DR,4.4
201854,2,IW,58418.9
201854,2,FW,57968.4
201854,3,WS,398.0
201854,3,WR,57.2
201854,3,DS,26.2
201854,3,DR,2.3
201854,3,IW,58194.1
201854,3,FW,57714.1
200988,1,WS,228.4
200988,1,WR,18.6
200988,1,DS,16.7
200988,1,DR,1.0
200988,1,IW,57499.2
200988,1,FW,57072.9
200988,2,WS,324.2
200988,2,WR,32.5
200988,2,DS,22.5
200988,2,DR,2.8
200988,2,IW,58349.8
200988,2,FW,57943.2
200988,3,WS,360.5
200988,3,WR,22.1
200988,3,DS,23.2
200988,3,DR,2.1
200988,3,IW,57677.5
200988,3,FW,57163.9
200667,1,WS,409.6
200667,1,WR,36.8
200667,1,DS,25.5
200667,1,DR,0.7
200667,1,IW,56921.7
200667,1,FW,56419.5
200667,2,WS,255.0
200667,2,WR,51.7
200667,2,DS,16.6
200667,2,DR,2.3
200667,2,IW,57698.2
200667,2,FW,57266.3
200667,3,WS,274.4
200667,3,WR,35.6
200667,3,DS,16.0
200667,3,DR,2.3
200667,3,IW,57948.4
200667,3,FW,57495.4
200525,1,WS,583.9
200525,1,WR,31.5
200525,1,DS,34.6
200525,1,DR,1.6
200525,1,IW,57956.1
200525,1,FW,57519.0
200525,2,WS,274.2
200525,2,WR,35.5
200525,2,DS,18.1
200525,2,DR,2.6
200525,2,IW,57547.7
200525,2,FW,57091.2
200525,3,WS,191.7
200525,3,WR,21.5
200525,3,DS,10.8
200525,3,DR,1.0
200525,3,IW,57827.6
200525,3,FW,57521.6
200716,1,WS,240.0
200716,1,WR,26.3
200716,1,DS,15.2
200716,1,DR,2.1
200716,1,IW,57699.8
200716,1,FW,57255.8
200716,2,WS,275.1
200716,2,WR,21.2
200716,2,DS,16.6
200716,2,DR,1.7
200716,2,IW,58008.8
200716,2,FW,57609.4
200716,3,WS,370.1
200716,3,WR,42.6
200716,3,DS,21.8
200716,3,DR,3.1
200716,3,IW,58093.9
200716,3,FW,57640.1
200438,1,WS,NA
200438,1,WR,NA
200438,1,DS,NA
200438,1,DR,NA
200438,1,IW,57878.8
200438,1,FW,57491.9
200438,2,WS,128.1
200438,2,WR,31.9
200438,2,DS,9.4
200438,2,DR,2.6
200438,2,IW,57320.5
200438,2,FW,56952.7
200438,3,WS,320.6
200438,3,WR,48.7
200438,3,DS,20.4
200438,3,DR,3.3
200438,3,IW,58616.7
200438,3,FW,58132.7
200555,1,WS,524.8
200555,1,WR,34.4
200555,1,DS,30.9
200555,1,DR,1.8
200555,1,IW,57669.2
200555,1,FW,57306.6
200555,2,WS,186.2
200555,2,WR,17.8
200555,2,DS,12.9
200555,2,DR,0.7
200555,2,IW,57330.4
200555,2,FW,56904.7
200555,3,WS,316.7
200555,3,WR,74.7
200555,3,DS,19.4
200555,3,DR,6.1
200555,3,IW,57344.2
200555,3,FW,56972.7
201914,1,WS,493.0
201914,1,WR,70.4
201914,1,DS,30.6
201914,1,DR,5.5
201914,1,IW,57838.8
201914,1,FW,57373.1
201914,2,WS,439.4
201914,2,WR,26.8
201914,2,DS,28.2
201914,2,DR,1.8
201914,2,IW,58280.4
201914,2,FW,57846.5
201914,3,WS,567.2
201914,3,WR,57.2
201914,3,DS,36.2
201914,3,DR,3.9
201914,3,IW,58050.9
201914,3,FW,57537.0
control,1,WS,210.5
control,1,WR,55.8
control,1,DS,9.3
control,1,DR,2.3
control,1,IW,56752.5
control,1,FW,56378.9
control,2,WS,219.3
control,2,WR,22.4
control,2,DS,12.7
control,2,DR,0.4
control,2,IW,58104.0
control,2,FW,57768.8
control,3,WS,242.8
control,3,WR,88.5
control,3,DS,12.3
control,3,DR,5.1
control,3,IW,58538.2
control,3,FW,58136.1
vial_mass,1,IW,59020.2
vial_mass,1,FW,57035.9
vial_mass,2,IW,55357.6
vial_mass,2,FW,55075.4
vial_mass,3,IW,57319.9
vial_mass,3,FW,58800.8
